country_code,year,total number of patents,"GNI per capita, Atlas method (current US$)","Literacy rate, adult total (% of people ages 15 and above)",Urban population,"Adjusted net savings, excluding particulate emission damage (current US$)",GDP (current US$),"Mortality rate, neonatal (per 1,000 live births)"
GRC,2012,493,23170.0,,8505100.0,-21891460517.3642,242053529231.14606,2.3
GRC,2011,618,24510.0,97.3687362670898,8511794.0,-35886666473.1435,282625610892.477,2.2
GRC,2010,652,27530.0,,8484693.0,-29879508046.5487,296835346570.223,2.1
GTM,2020,,4490.0,,8738685.0,,77604632170.5853,
GTM,2019,3,4610.0,,8540945.0,4384763890.05879,77020015201.3201,12.2
GTM,2018,13,4400.0,,8345772.0,2223722477.8765,73208583758.9105,12.6
GTM,2017,139,4100.0,,8153103.0,1518665669.95883,71654134378.5299,13.0
GTM,2016,147,3870.0,,7964335.0,1496320093.05445,66053725049.0138,13.5
GTM,2015,184,3700.0,,7779195.0,1525587700.8705301,62186186575.7433,14.0
GTM,2014,238,3550.0,81.2858963012695,7597137.0,-343558183.77803,57852399963.7878,14.5
GTM,2013,335,3380.0,77.0386734008789,7418337.0,-336841720.25248903,52996540703.5943,15.0
GTM,2012,265,3160.0,78.2648620605469,7243152.0,563417650.345574,49593961141.7484,15.4
GTM,2011,66,2910.0,,7072123.0,45732734.8307992,46876114650.4996,15.8
GTM,2010,109,2730.0,,6902116.0,109047002.345391,40676432028.5934,16.2
HKG,2020,,48630.0,,7481800.0,,346585881503.635,
HKG,2019,1593,50480.0,,7507400.0,,363016373358.517,
HKG,2018,12018,50060.0,,7451000.0,,361691522612.745,
HKG,2017,704,46390.0,,7391700.0,,341244161576.759,
HKG,2016,13022,42970.0,,7336600.0,,320837638328.846,
HKG,2015,12417,41180.0,,7291300.0,,309383627028.56104,
HKG,2014,4686,40240.0,,7229500.0,,291459356985.337,
HKG,2013,5891,38570.0,,7178900.0,,275696879834.966,
HKG,2012,5751,36340.0,,7150100.0,,262629441493.476,
HKG,2011,5777,35690.0,,7071600.0,,248513617677.287,
HKG,2010,5594,33620.0,,7024200.0,,228637697575.04,
HND,2020,,2200.0,,5780230.0,,23827840809.7014,
HND,2019,,2390.0,,5626432.0,5166403953.63445,25089976946.7736,9.2
HND,2018,,2330.0,87.2052383422852,5474092.0,4468236981.12292,24067778953.842003,9.5
HND,2017,,2250.0,,5323340.0,5056049170.25433,23136232229.6069,9.8
HND,2016,,2120.0,88.9874801635742,5174308.0,3988121587.531,21717622071.3816,10.1
HND,2015,2,2060.0,87.90682983398442,5027133.0,3824526740.9733796,20979767785.2104,10.5
HND,2014,14,2010.0,87.1975326538086,4882044.0,2520188090.48279,19756494434.7031,10.9
HND,2013,40,2010.0,85.46441650390629,4738709.0,1999862615.30081,18499710127.8385,11.3
HND,2012,125,1970.0,85.3555526733398,4597021.0,2680120239.43887,18528601901.324,11.8
HND,2011,174,1880.0,85.1232986450195,4455998.0,2967729378.96459,17710315005.9999,12.2
HND,2010,153,1740.0,84.7553634643555,4315518.0,2277277123.7818604,15839344591.9842,12.8
HRV,2020,1984,14190.0,,2329285.0,,55966581780.1688,
HRV,2019,2302,14990.0,,2327032.0,7923330911.186991,60752588976.3175,2.9
HRV,2018,2215,14080.0,,2327904.0,7807861738.51308,61375222347.0256,2.9
HRV,2017,2060,12680.0,,2337248.0,6959643933.76541,55481644098.0495,3.0
HRV,2016,1836,12380.0,,2354458.0,5321487329.79335,51601147665.8089,3.0
HRV,2015,1484,12970.0,,2360534.0,5483975407.55826,49525747503.8149,3.1
HRV,2014,1312,13260.0,,2370234.0,3607515860.51503,57639588805.5871,3.2
HRV,2013,1244,13580.0,,2370674.0,3066524398.41335,58194069434.1423,3.2
HRV,2012,1101,13440.0,,2368751.0,1790039803.45285,56580819623.8529,3.3
HRV,2011,1003,14040.0,99.12535858154301,2368126.0,2630668434.3266397,62537851352.4904,3.4
HRV,2010,758,14090.0,,2369143.0,2729832793.72398,59918313669.1671,3.6
HUN,2020,135,,,7014174.0,,155012927629.087,
HUN,2019,390,16530.0,,7000436.0,24266988753.5085,163503650313.081,2.0
HUN,2018,790,15010.0,,6974963.0,22452600946.6641,160431092908.646,2.2
HUN,2017,1604,13190.0,,6955524.0,16278527570.7028,142961605733.026,2.3
HUN,2016,2586,13100.0,,6946267.0,15593220308.2045,128470534117.954,2.5
HUN,2015,3353,13250.0,,6939335.0,14753343707.2776,125074286021.14,2.7
HUN,2014,3727,13560.0,99.0999984741211,6928924.0,14830602786.1002,140765018880.633,2.9
HUN,2013,4002,13500.0,,6920508.0,12447973991.5353,135411698965.109,3.0
HUN,2012,3911,13060.0,,6912310.0,6487025638.00075,128475498380.379,3.2
HUN,2011,3386,13250.0,,6916190.0,8164874633.219141,141759722464.00198,3.3
HUN,2010,3709,13260.0,,6891116.0,7529065333.883491,131916516051.985,3.4
IDN,2020,,3870.0,,154926514.0,,1058423838345.14,
IDN,2019,,4050.0,,151509724.0,160276635906.743,1119091259074.62,12.4
IDN,2018,,3840.0,95.65856170654301,148088731.0,155218014704.893,1042271531011.99,12.9
IDN,2017,,3530.0,,144655573.0,144763096497.87,1015618742565.81,13.4
IDN,2016,,3400.0,95.3769683837891,141211677.0,123500060725.023,931877364177.742,13.9
IDN,2015,2,3430.0,95.2179336547852,137751866.0,98200220788.8388,860854235065.0791,14.5
IDN,2014,,3620.0,95.11621856689449,134286663.0,95577870070.5582,890814755233.225,15.2
IDN,2013,1,3730.0,,130825451.0,99436967115.2058,912524136718.018,15.7
IDN,2012,1,3580.0,,127396101.0,101056916239.183,917869910105.749,16.3
IDN,2011,,3010.0,92.8119125366211,124016434.0,100046646870.627,892969107923.0941,16.8
IDN,2010,,2530.0,,120709136.0,84223922059.1622,755094160363.0709,17.4
IND,2020,1,1900.0,,481980332.0,,2622983732006.45,
IND,2019,7,2120.0,,471031529.0,459180730291.4871,2870504096717.48,21.7
IND,2018,17,2010.0,74.3729934692383,460304169.0,511683730402.529,2701111782774.57,22.6
IND,2017,18,1820.0,,449795398.0,521017477723.5471,2651472946375.05,23.7
IND,2016,34,1680.0,,439501314.0,434274137037.058,2294797980509.51,24.7
IND,2015,4754,1600.0,,429428650.0,427165906616.933,2103587813812.2,25.9
IND,2014,13359,1560.0,,419567353.0,422243527447.83295,2039127446299.3,27.1
IND,2013,3766,1520.0,,409907903.0,398169768646.26,1856722121394.42,28.3
IND,2012,4248,1480.0,,400416922.0,408272465642.383,1827637859136.23,29.5
IND,2011,111,1360.0,69.3025588989258,391040056.0,404711304915.165,1823049927772.05,30.7
IND,2010,105,1220.0,,381763164.0,397753450793.9821,1675615335600.56,32.0
IRL,2020,107,,,3179292.0,,418621818482.305,
IRL,2019,161,63470.0,,3128618.0,54947978626.9606,398590210120.337,2.1
IRL,2018,580,60450.0,,3074684.0,46379054642.1333,385967106117.099,2.2
IRL,2017,211,53750.0,,3026107.0,41183173326.2919,338503196943.167,2.3
IRL,2016,250,51860.0,,2983355.0,40314387571.9558,299556360839.63104,2.3
IRL,2015,455,50390.0,,2940510.0,34837603588.7352,291521892625.047,2.4
IRL,2014,259,46360.0,,2903635.0,34566572473.7826,258909619169.7,2.5
IRL,2013,310,43430.0,,2873286.0,24945444995.3281,238483849535.574,2.5
IRL,2012,313,40600.0,,2849043.0,14537565170.4257,224984397510.31,2.5
IRL,2011,274,41950.0,,2827835.0,15916471026.0752,237644567329.29105,2.5
IRL,2010,414,44820.0,,2806411.0,16316404254.595,222071182064.214,2.5
ISL,2020,1,,,344066.0,,21714670569.6033,
ISL,2019,26,72930.0,,338406.0,4246113040.26608,24836714771.4638,1.0
ISL,2018,17,67760.0,,330898.0,2935372132.65733,26224228693.3954,1.0
ISL,2017,14,60230.0,,322016.0,3470522784.9603,24728285177.4603,1.1
ISL,2016,7,54910.0,,314424.0,3121817547.98719,20793168030.9524,1.1
ISL,2015,10,49940.0,,309974.0,2122632873.8562105,17517210519.0912,1.1
ISL,2014,17,48090.0,,306653.0,1626635465.72227,17867662177.8911,1.2
ISL,2013,12,46960.0,,303150.0,1299185705.48109,16125060515.3117,1.2
ISL,2012,6,40690.0,,300190.0,-239055966.09493,14751508133.5443,1.2
ISL,2011,26,37610.0,,298556.0,-584603523.212921,15221622925.9319,1.3
ISL,2010,35,36270.0,,297604.0,,13751161917.7398,1.3
ISR,2020,6974,,,8533651.0,,401953804837.08704,
ISR,2019,7174,43070.0,,8375041.0,64709971708.9097,394652208893.1379,1.9
ISR,2018,8214,40840.0,,8209306.0,58558972802.00401,370455651179.958,2.0
ISR,2017,9295,37580.0,,8045513.0,57165555759.4489,352667925811.02795,2.0
ISR,2016,9251,36340.0,,7884198.0,51796895790.2462,318616506157.945,2.0
ISR,2015,8518,36060.0,,7724692.0,50126609745.1504,300122499721.281,2.1
ISR,2014,8496,36020.0,,7566988.0,50060691948.7334,310047504908.57104,2.1
ISR,2013,7070,34320.0,,7417238.0,41942632857.634,292692657451.921,2.2
ISR,2012,7904,32220.0,,7274496.0,31907116178.6262,257173086463.689,2.3
ISR,2011,9945,31450.0,,7136149.0,35501398830.7675,261013927690.22305,2.3
ISR,2010,8923,29670.0,,7000447.0,30753350011.0153,234000056700.031,2.4
ITA,2020,,32200.0,,42306582.0,,1886445268340.71,
ITA,2019,4291,34830.0,,42249963.0,133121049268.987,2004913357800.0,1.9
ITA,2018,8496,33810.0,99.15576171875,42559879.0,140573687632.174,2091117091124.1,2.0
ITA,2017,7984,31340.0,,42462869.0,122546696756.59697,1956950469673.29,2.0
ITA,2016,9567,31950.0,,42351339.0,101364157729.438,1875797463583.87,2.1
ITA,2015,6204,32980.0,,42247229.0,64827670506.2307,1835899237320.04,2.1
ITA,2014,2336,34890.0,,42109853.0,83642117452.366,2159133919743.77,2.2
ITA,2013,11311,35550.0,,41548775.0,62753645019.9743,2141315327318.21,2.2
ITA,2012,11475,36200.0,,40894259.0,51168458212.8283,2087077032435.15,2.3
ITA,2011,12243,37900.0,98.8482818603516,40641670.0,73844487269.6926,2291991045770.29,2.4
ITA,2010,17172,37850.0,,40502481.0,68115388632.7291,2134017843247.16,2.4
JOR,2020,240,4310.0,,9327507.0,,43697659275.3137,
JOR,2019,281,4410.0,,9213051.0,4390510901.57039,44502895915.493,9.2
JOR,2018,103,4270.0,98.22711181640629,9066350.0,2585445338.3297,42932112676.0563,9.5
JOR,2017,85,4080.0,,8880356.0,1252367689.30715,41408960845.0704,9.8
JOR,2016,131,4000.0,,8647202.0,1649899914.49047,39892551126.7606,10.0
JOR,2015,121,3950.0,,8363638.0,2553683326.7639,38587017887.3239,10.4
JOR,2014,108,3920.0,,8026940.0,3513413462.79711,36847643521.1268,10.7
JOR,2013,120,3830.0,,7592552.0,2515109386.4364,34454440140.8451,11.0
JOR,2012,121,3720.0,97.89031982421879,7134134.0,1460704706.95867,31634561690.1408,11.3
JOR,2011,99,3620.0,95.90444946289058,6679867.0,3301609706.91143,29524149154.9296,11.6
JOR,2010,120,3520.0,92.5510406494141,6251315.0,4692370288.07749,27133804225.3521,12.0
JPN,2020,69782,,,115494817.0,,,
JPN,2019,265059,41580.0,,115782416.0,,5064872875604.59,0.8
JPN,2018,344852,41150.0,,115920900.0,356265042595.367,4954806619995.19,0.9
JPN,2017,418821,38490.0,,116053379.0,381342335969.17896,4866864409657.68,0.9
JPN,2016,510827,37860.0,,116145370.0,344259078163.304,4922538141454.62,0.9
JPN,2015,522392,38840.0,,116182717.0,285915372725.23303,4389475622588.97,0.9
JPN,2014,538769,43950.0,,116208079.0,186520206192.474,4850413536037.84,0.9
JPN,2013,515523,48280.0,,116262976.0,177025588630.08102,5155717056270.83,1.0
JPN,2012,520255,49480.0,,116331281.0,184329669517.318,6203213121334.12,1.0
JPN,2011,496774,46880.0,,116416235.0,187693888406.672,6157459594823.72,1.0
JPN,2010,497161,43440.0,,116302928.0,222313356456.266,5700098114744.41,1.1
KAZ,2020,,8680.0,,10815873.0,,169835426427.153,
KAZ,2019,,8820.0,,10652767.0,8501738975.09948,181667190075.54105,4.7
KAZ,2018,1,8070.0,99.7816314697266,10495801.0,6097420476.5201,179339994859.38394,4.7
KAZ,2017,1,8040.0,,10342139.0,9147022065.34582,166805800595.704,4.8
KAZ,2016,,8770.0,,10189588.0,6228893390.66512,137278320084.171,5.1
KAZ,2015,,11380.0,,10032906.0,16449532450.3957,184388432148.715,5.6
KAZ,2014,2,12080.0,,9874723.0,19338943446.3104,221415572819.5,6.3
KAZ,2013,,11840.0,,9718100.0,17263732476.3322,236634552078.102,7.3
KAZ,2012,4,9940.0,,9566957.0,13635961864.0255,207998568865.78894,8.6
KAZ,2011,3,8280.0,,9421048.0,14301031231.5066,192626507971.584,10.1
KAZ,2010,8,7440.0,99.7816314697266,9275230.0,6864814171.89367,148047348240.643,11.8
KEN,2020,,1760.0,,15053275.0,,98842939649.1149,
KEN,2019,,1750.0,,14461521.0,-3801180764.3181,95503088538.092,21.0
KEN,2018,,1600.0,81.53497314453129,13891412.0,-2630731806.9351697,87778582964.1388,21.5
KEN,2017,,1420.0,,13339741.0,-2111550614.79236,78965004656.1823,21.9
KEN,2016,,1350.0,,12804902.0,1098449539.23296,69188755364.2995,22.3
KEN,2015,,1290.0,,12284624.0,360021306.340079,64007750169.3344,22.7
KEN,2014,,1240.0,78.733039855957,11778223.0,-256446716.58411095,61448046801.6041,23.1
KEN,2013,,1130.0,,11286225.0,243506540.65244105,55096728047.9408,23.4
KEN,2012,,1050.0,,10809164.0,1492566200.75032,50412754861.0191,23.7
KEN,2011,,990.0,,10349400.0,1415343172.34696,41953433591.4101,24.1
KEN,2010,,960.0,,9907053.0,1383368903.64508,40000088346.8041,24.5
KGZ,2020,,1160.0,,2429400.0,,7735976612.641629,
KGZ,2019,,1240.0,,2362388.0,624183844.7719308,8871019822.767029,12.3
KGZ,2018,,1220.0,99.58599853515629,2298401.0,950672164.520078,8271106196.04265,12.8
KGZ,2017,,1110.0,,2239720.0,670752803.7387509,7702934800.12836,13.4
KGZ,2016,,1110.0,,2185215.0,479036424.11009806,6813092065.835072,14.1
KGZ,2015,,1180.0,,2131200.0,-573568098.829162,6678178340.45121,14.7
KGZ,2014,,1250.0,,2079480.0,-565339221.152091,7468096566.711579,15.2
KGZ,2013,,1190.0,,2031430.0,-523736829.064629,7335027591.91628,15.6
KGZ,2012,1,1040.0,,1986238.0,106261309.391076,6605139933.410629,16.0
KGZ,2011,,880.0,,1949521.0,249984627.31758,6197766118.59856,16.5
KGZ,2010,1,850.0,,1923436.0,217961791.516668,4794357795.07139,17.2
KOR,2020,30122,32860.0,,42156641.0,,1630525005469.11,
KOR,2019,66428,33790.0,,42106719.0,295218348389.994,1646739219509.89,1.5
KOR,2018,91333,32730.0,,42038247.0,346995312739.383,1724845615629.26,1.6
KOR,2017,158651,30300.0,,41861498.0,352440268233.89795,1623901496835.79,1.6
KOR,2016,273945,29330.0,,41774264.0,321187812267.081,1500111596236.37,1.6
KOR,2015,300426,28720.0,,41645542.0,306440013798.553,1465773245547.15,1.6
KOR,2014,313530,28160.0,,41463573.0,287690180931.526,1484318219633.63,1.7
KOR,2013,313812,26980.0,,41240244.0,262672037667.226,1370795199976.18,1.7
KOR,2012,312998,25660.0,,41089082.0,235332294613.246,1278427634342.59,1.7
KOR,2011,305852,23590.0,,40909592.0,236571489354.317,1253223044718.99,1.7
KOR,2010,302100,22290.0,,40602657.0,224137663530.351,1144066965324.49,1.8
LTU,2020,100,,,1901682.0,,55887271833.0025,
LTU,2019,302,19000.0,,1895962.0,6167224054.65004,54639938780.2352,2.0
LTU,2018,413,17440.0,,1896056.0,5805236690.23183,53696648755.4347,2.1
LTU,2017,762,15270.0,,1909625.0,4608656961.50425,47640770634.427,2.2
LTU,2016,1093,14890.0,,1932212.0,3209597500.0581,43018087237.5741,2.3
LTU,2015,1310,15180.0,,1952971.0,3342238366.02097,41418872976.1196,2.3
LTU,2014,1519,16070.0,,1967853.0,6238878912.016371,48533659592.1728,2.4
LTU,2013,1449,15340.0,,1981238.0,5151516171.80475,46523420074.4372,2.4
LTU,2012,1180,14100.0,,1997745.0,3476168275.47294,42927454291.478,2.5
LTU,2011,1038,13320.0,99.8155975341797,2020994.0,3717643037.0782,43535051482.3869,2.7
LTU,2010,860,12570.0,,2067653.0,2876568195.10883,37128694028.243,2.9
LUX,2020,327,,,578234.0,,73263982103.0119,
LUX,2019,523,,,565584.0,5767050586.67055,71104919108.1411,1.5
LUX,2018,400,70840.0,,553119.0,5689644631.09221,70885325883.0941,1.5
LUX,2017,707,66380.0,,541038.0,5256545233.52975,64023412339.7075,1.5
LUX,2016,445,68670.0,,526490.0,6091152002.814011,60691483443.1221,1.5
LUX,2015,297,72470.0,,513663.0,6163339960.24174,57744457954.7297,1.5
LUX,2014,284,76470.0,,500042.0,6832799336.25706,66103853236.7572,1.5
LUX,2013,262,75500.0,,486709.0,5734676401.11411,61739352212.3049,1.5
LUX,2012,188,75450.0,,473864.0,5600159079.81499,56677961787.0717,1.5
LUX,2011,155,76260.0,,460842.0,7128166971.893259,60004630234.4135,1.5
LUX,2010,151,78220.0,,448892.0,7398322779.70465,53212476812.2957,1.6
LVA,2020,17,,,1299043.0,,33505185228.7067,
LVA,2019,82,17730.0,,1305648.0,1173043062.0059,34055464655.3254,1.9
LVA,2018,130,16520.0,99.88931274414058,1313215.0,1763141068.13525,34399206589.8596,2.0
LVA,2017,155,14830.0,,1322185.0,1288483063.15915,30383528686.2906,2.2
LVA,2016,188,14780.0,,1332897.0,909294766.1025232,28052325862.0461,2.4
LVA,2015,234,15100.0,,1344323.0,866497580.086396,27239653843.5022,2.6
LVA,2014,184,15330.0,,1354815.0,568022751.113897,31329367172.7409,2.9
LVA,2013,424,14970.0,,1367090.0,1118891291.31589,30436727789.4364,3.2
LVA,2012,346,13890.0,,1381242.0,1127494742.3397698,28324787663.6545,3.5
LVA,2011,334,13170.0,99.8958969116211,1397904.0,772577610.373925,28374734038.0031,3.9
LVA,2010,315,12620.0,,1423002.0,137932081.680999,23869752327.3325,4.2
MAC,2020,,,,649342.0,,,
MAC,2019,,75610.0,,640446.0,,55153707948.7021,
MAC,2018,,76510.0,,631633.0,,55302446577.8879,
MAC,2017,,69980.0,,622578.0,,50456765512.0857,
MAC,2016,,63730.0,96.5384902954102,612824.0,,45085114632.7125,
MAC,2015,,62090.0,,602093.0,,45060237946.149,
MAC,2014,1,72140.0,,590210.0,,54903031137.7096,
MAC,2013,,69510.0,,577368.0,,51536304807.6803,
MAC,2012,,60790.0,,564037.0,,43189526777.5567,
MAC,2011,,54490.0,95.6400375366211,550833.0,,36845925519.4433,
MAC,2010,,45260.0,,538215.0,,28241858488.9155,
MAR,2020,,2980.0,,23450016.0,,112870591694.044,
MAR,2019,217,3200.0,,22975024.0,23299452232.9839,119700325461.938,13.6
MAR,2018,502,3090.0,73.7500076293945,22501247.0,22915548717.7491,118096227400.092,14.2
MAR,2017,696,2880.0,,22027645.0,22632694841.968,109682728023.112,14.7
MAR,2016,898,2880.0,,21553482.0,20480624632.5087,103311649248.024,15.4
MAR,2015,1416,3020.0,,21078593.0,20622530269.8458,101179808076.36,16.1
MAR,2014,1934,3060.0,,20602947.0,20166797124.7931,110081248587.369,16.9
MAR,2013,1480,3090.0,,20128276.0,20534473801.7014,106825649872.108,17.7
MAR,2012,961,2980.0,69.42539215087889,19659923.0,16862683603.6176,98266306615.3632,18.5
MAR,2011,967,3000.0,67.0841598510742,19203941.0,20353416822.4424,101370474295.109,19.3
MAR,2010,955,2930.0,,18764985.0,20168989070.139,93216746661.5977,20.0
MCO,2020,11,,,39244.0,,,
MCO,2019,12,,,38967.0,,7423709839.9194,1.7
MCO,2018,14,,,38682.0,,7194024563.060941,1.8
MCO,2017,19,,,38392.0,,6431314957.07185,1.8
MCO,2016,12,,,38070.0,,6472990923.1791,1.9
MCO,2015,5,,,37723.0,,6261622101.40908,1.9
MCO,2014,8,,,37320.0,,7069616048.890659,2.0
MCO,2013,5,,,36899.0,,6555983530.34932,2.1
MCO,2012,5,,,36459.0,,5743029680.07195,2.1
MCO,2011,9,,,36025.0,,6088808463.25167,2.2
MCO,2010,11,,,35609.0,,5367625613.15127,2.2
MDA,2020,74,4570.0,,1121710.0,,11914040905.2626,
MDA,2019,289,4580.0,,1137901.0,766752829.0879482,11968699005.9801,10.7
MDA,2018,337,3920.0,,1154485.0,573701796.5994719,11456728401.3069,10.9
MDA,2017,365,3330.0,,1172513.0,742723917.4275732,9669759987.026329,11.1
MDA,2016,423,3180.0,,1191230.0,708929283.111425,8071480540.86068,11.4
MDA,2015,430,3300.0,,1204392.0,366020497.00698,7745231660.33425,11.6
MDA,2014,496,3740.0,99.35989379882808,1214089.0,1295090392.55437,9510219299.495571,11.8
MDA,2013,531,3620.0,,1215716.0,1332891505.37183,9496684701.43325,12.0
MDA,2012,561,3140.0,99.13831329345699,1216928.0,1069731458.53951,8709165249.26928,12.3
MDA,2011,396,2730.0,,1217974.0,740501482.3430692,8414360656.29632,12.5
MDA,2010,534,2380.0,99.0231781005859,1219566.0,696849655.423128,6974960345.3712,12.7
MEX,2020,,8480.0,,104088701.0,,1076163316174.94,
MEX,2019,580,9480.0,,102626859.0,93363060356.7029,1268870527160.03,8.6
MEX,2018,5797,9180.0,95.37991333007808,101149483.0,83708960523.1381,1222348807283.2,8.7
MEX,2017,14928,8920.0,94.9727783203125,99655907.0,81475121967.2779,1158913035796.37,8.5
MEX,2016,16075,9390.0,94.859619140625,98145003.0,76257758170.1072,1078490651625.31,8.4
MEX,2015,19679,10160.0,94.47228240966801,96615314.0,86951550054.2571,1171867608197.72,8.3
MEX,2014,21793,10500.0,94.55587768554692,95072133.0,77926395347.239,1315351183524.54,8.3
MEX,2013,22741,10270.0,93.9628524780273,93515785.0,41327327164.5031,1274443084716.57,8.4
MEX,2012,21344,10050.0,94.22840118408199,91948802.0,71708831369.4494,1201089987015.45,8.6
MEX,2011,18041,9310.0,93.5199813842773,90370887.0,77474973387.0587,1180489601957.61,8.8
MEX,2010,15116,9040.0,93.06893920898442,88781438.0,82977822176.6642,1057801295584.05,9.0
MLT,2020,,25370.0,,497676.0,,14647384607.603996,
MLT,2019,,28340.0,,477236.0,,15215714309.0974,4.7
MLT,2018,,27090.0,94.5031890869141,458518.0,,14864712990.1631,4.7
MLT,2017,,24140.0,,442474.0,,13221298307.8894,4.8
MLT,2016,,23590.0,,430220.0,,11721521912.7202,4.7
MLT,2015,,25230.0,,420192.0,,11091434483.5238,4.7
MLT,2014,,24560.0,,409992.0,,11626281387.0068,4.7
MLT,2013,,23370.0,,401597.0,,10551661176.7831,4.6
MLT,2012,,22160.0,,395713.0,,9462238211.48657,4.6
MLT,2011,6,22120.0,93.3073577880859,391879.0,,9638916481.06904,4.6
MLT,2010,15,21370.0,,389936.0,,9035932122.497679,4.6
MNE,2020,3,7900.0,,419585.0,,4778582336.18234,
MNE,2019,7,9070.0,,417692.0,,5542674764.89028,1.3
MNE,2018,11,8450.0,98.8471832275391,415729.0,,5506767831.83751,1.4
MNE,2017,43,7410.0,,413735.0,,4856632399.45775,1.6
MNE,2016,83,7090.0,,411597.0,,4377033429.26721,1.8
MNE,2015,136,7260.0,,409418.0,,4054712082.5474296,2.1
MNE,2014,160,7320.0,,407105.0,,4594024179.6200285,2.4
MNE,2013,186,7330.0,,404636.0,,4466040642.84766,2.9
MNE,2012,232,7000.0,,402174.0,,4087725812.6686397,3.3
MNE,2011,221,7260.0,98.4422073364258,399777.0,,4544516982.18263,3.8
MNE,2010,199,6920.0,,397301.0,,4143033275.8849297,4.3
MNG,2020,,3670.0,,2250777.0,,13137128659.478998,
MNG,2019,,3790.0,,2210626.0,224189725.509562,13996719329.4236,8.1
MNG,2018,,3630.0,98.4231185913086,2169853.0,219650111.640482,13108769495.7472,8.6
MNG,2017,,3230.0,,2128679.0,-95604500.7384753,11425755279.5395,9.0
MNG,2016,,3500.0,,2087401.0,735574114.773617,11186734674.3847,9.3
MNG,2015,,3820.0,,2045831.0,542728051.3538151,11749620619.5962,9.6
MNG,2014,,4210.0,,2004068.0,555550348.2977719,12226514722.0861,9.8
MNG,2013,,4330.0,,1962408.0,688415265.971348,12582122604.1921,10.0
MNG,2012,,3650.0,,1921642.0,986346130.31511,12292770631.1967,10.4
MNG,2011,,2590.0,,1882818.0,526427140.74304,10409797649.3063,10.9
MNG,2010,,2000.0,98.2570037841797,1837756.0,258928567.230194,7189481824.07288,11.6
MWI,2020,,580.0,,3333777.0,,11961848552.5977,
MWI,2019,,550.0,,3199301.0,406958183.0247181,10862613621.906,19.8
MWI,2018,,430.0,,3072916.0,129537887.627025,9712994564.91596,20.4
MWI,2017,,370.0,,2953396.0,-96979345.7040686,8787570920.44408,21.1
MWI,2016,,340.0,,2839899.0,-418148320.099273,5433040159.88747,21.9
MWI,2015,,350.0,62.1435394287109,2731662.0,-160017365.484885,6373212640.84604,22.8
MWI,2014,,370.0,65.1453704833984,2627830.0,88065322.86564341,6047813437.31804,23.9
MWI,2013,,410.0,,2528901.0,57906753.0658438,5518880768.57955,25.1
MWI,2012,,460.0,,2434417.0,-791411094.958546,6028487928.83351,26.3
MWI,2011,,490.0,,2344863.0,-185689579.707612,8004000737.30717,27.4
MWI,2010,,450.0,61.309719085693395,2260037.0,265052097.851366,6959655570.89098,28.2
MYS,2020,,10580.0,,24973604.0,,336664444247.042,
MYS,2019,,11230.0,,24475775.0,-290209153.289196,364681367531.684,4.6
MYS,2018,,10650.0,94.8544082641602,23972655.0,3380337926.90723,358715057123.739,4.5
MYS,2017,1,9950.0,95.08264923095699,23467529.0,15649407501.7451,319112136545.438,4.4
MYS,2016,36,10150.0,94.8805770874023,22964394.0,17658321528.2526,301255380276.258,4.3
MYS,2015,156,10680.0,,22464991.0,17982701409.6025,301354803994.367,4.2
MYS,2014,220,11140.0,,21974953.0,26495204006.5464,338061963396.37604,4.1
MYS,2013,1135,10840.0,,21491686.0,31128110252.5767,323277158906.979,4.1
MYS,2012,2387,10180.0,,21009034.0,33643977394.9605,314443149443.149,4.1
MYS,2011,3303,9050.0,,20516667.0,41696517949.8009,297951960784.314,4.2
MYS,2010,3492,8260.0,93.11788940429692,20002877.0,32057124598.587,255016609232.871,4.2
NIC,2020,37,1850.0,,3909282.0,,12621476263.8278,
NIC,2019,98,1900.0,,3846138.0,2311141942.69111,12611218627.0632,10.2
NIC,2018,105,1970.0,,3783741.0,2273231689.3122,13025208219.7685,10.6
NIC,2017,108,2030.0,,3722300.0,2416422328.35425,13785909906.1925,11.0
NIC,2016,125,1960.0,,3661976.0,2299248051.52955,13286083644.8761,11.5
NIC,2015,142,1890.0,82.6145477294922,3602941.0,2389631220.23529,12756706583.3113,11.9
NIC,2014,129,1830.0,,3544358.0,1845644549.59599,11880434070.7811,12.4
NIC,2013,126,1740.0,,3486219.0,1368617438.89449,10982979274.1922,12.8
NIC,2012,172,1670.0,,3428528.0,1441363733.38843,10532049076.9407,13.1
NIC,2011,200,1570.0,,3371400.0,1320904367.79106,9774351930.71802,13.3
NIC,2010,218,1460.0,,3314879.0,948627164.126527,8758639096.47693,13.6
NLD,2020,689,,,16087009.0,,912242335119.0692,
NLD,2019,2080,53010.0,,15935776.0,166400025775.879,907050863145.097,2.6
NLD,2018,2382,51250.0,,15765213.0,172416774223.552,913597086062.5992,2.6
NLD,2017,2373,47110.0,,15602670.0,154727186072.603,831809944960.879,2.6
NLD,2016,2632,46900.0,,15435425.0,123859884618.316,783528181704.567,2.6
NLD,2015,2779,49810.0,,15275237.0,119638816361.814,765264949780.999,2.6
NLD,2014,2677,51980.0,,15126226.0,121689809881.14,890981311077.658,2.6
NLD,2013,2256,52950.0,,14987369.0,124543094145.127,876923518850.405,2.7
